"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7527","@Bug Изменить количество отображаемых товаров на странице","chromium","Thu May 08 19:55:17 GMT 2025","passed","Thu May 08 19:55:24 GMT 2025","Список товаров","academybugs.spec.js","",""
"","0","PUT /challenger/guid CREATE","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","PUT /todos/{id} full (200)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos/ (400) doneStatus","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","PUT /todos/{id} no title (400)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /secret/note (Bearer)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todos (200) ANY","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /heartbeat as DELETE (405)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /secret/token (201)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","1","HEAD /todos (200)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todos (200) no accept","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos/{id} (404)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos (201) all","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos JSON","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","PUT /todos/{id} no amend id (400)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","158","Пользователь может опубликовать статью","chromium","Thu May 08 19:55:59 GMT 2025","failed","Thu May 08 19:55:59 GMT 2025","Тесты для realworld","realWords.spec.js","",""
"","0","GET /todos (200) ?filter","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","7010","@Bug Перейти на детальную страницу товара в категории ""hot item""","chromium","Thu May 08 19:55:28 GMT 2025","passed","Thu May 08 19:55:35 GMT 2025","Карточка товара","academybugs.spec.js","",""
"","1","POST /secret/note (200)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos/ (201)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /challenger/database/guid (200)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todo (404) not plural","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","1","POST /todos (415)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","1","GET /todos/{id} (404)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /secret/note (401)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos JSON to XML","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /heartbeat (204)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /secret/note (401)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /secret/token (401)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","4045","@Bug Изменить отображение цен товаров в евро","chromium","Thu May 08 19:55:24 GMT 2025","passed","Thu May 08 19:55:28 GMT 2025","Карточка товара","academybugs.spec.js","",""
"","1","GET /todos (200) XML","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /secret/note (403)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","TRACE /heartbeat (501)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos XML to JSON","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
