"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","244","POST /todos/ (201)","chromium","Tue Apr 29 16:57:21 GMT 2025","passed","Tue Apr 29 16:57:22 GMT 2025","Challenge","api.spec.js","",""
"","289","GET /todos (200)","chromium","Tue Apr 29 16:57:19 GMT 2025","passed","Tue Apr 29 16:57:20 GMT 2025","Challenge","api.spec.js","",""
"","226","POST /todos (400) extra","chromium","Tue Apr 29 16:57:23 GMT 2025","passed","Tue Apr 29 16:57:23 GMT 2025","Challenge","api.spec.js","",""
"","243","PUT /todos/{id} full (200)","chromium","Tue Apr 29 16:57:24 GMT 2025","passed","Tue Apr 29 16:57:24 GMT 2025","Challenge","api.spec.js","",""
"","224","GET /todos (406)","chromium","Tue Apr 29 16:57:28 GMT 2025","passed","Tue Apr 29 16:57:28 GMT 2025","Challenge","api.spec.js","",""
"","236","POST /secret/note (401)","chromium","Tue Apr 29 16:57:33 GMT 2025","passed","Tue Apr 29 16:57:34 GMT 2025","Challenge","api.spec.js","",""
"","3255","DELETE /todos/{id} (200) all","chromium","Tue Apr 29 16:57:35 GMT 2025","passed","Tue Apr 29 16:57:38 GMT 2025","Challenge","api.spec.js","",""
"","557","GET /todos (200) ?filter","chromium","Tue Apr 29 16:57:21 GMT 2025","passed","Tue Apr 29 16:57:21 GMT 2025","Challenge","api.spec.js","",""
"","224","GET /todos (200) no accept","chromium","Tue Apr 29 16:57:27 GMT 2025","passed","Tue Apr 29 16:57:28 GMT 2025","Challenge","api.spec.js","",""
"","11772","@Bug Перейти на детальную страницу товара в категории ""hot item""","chromium","Tue Apr 29 16:57:05 GMT 2025","passed","Tue Apr 29 16:57:17 GMT 2025","","academybugs.spec.js","",""
"","225","GET /todos (200) ANY","chromium","Tue Apr 29 16:57:27 GMT 2025","passed","Tue Apr 29 16:57:27 GMT 2025","Challenge","api.spec.js","",""
"","5906","@Bug Отфильтровать товары по ценовому диапазону ""$15.00 - $19.99""","chromium","Tue Apr 29 16:57:17 GMT 2025","passed","Tue Apr 29 16:57:22 GMT 2025","","academybugs.spec.js","",""
"","480","POST /secret/note (Bearer)","chromium","Tue Apr 29 16:57:34 GMT 2025","passed","Tue Apr 29 16:57:35 GMT 2025","Challenge","api.spec.js","",""
"","312","GET /challenges (200)","chromium","Tue Apr 29 16:57:19 GMT 2025","passed","Tue Apr 29 16:57:19 GMT 2025","Challenge","api.spec.js","",""
"","242","POST /heartbeat as Trace (501)","chromium","Tue Apr 29 16:57:31 GMT 2025","passed","Tue Apr 29 16:57:31 GMT 2025","Challenge","api.spec.js","",""
"","479","POST /todos/{id} (404)","chromium","Tue Apr 29 16:57:24 GMT 2025","passed","Tue Apr 29 16:57:24 GMT 2025","Challenge","api.spec.js","",""
"","1403","Пользователь может изменить пароль","chromium","Tue Apr 29 16:57:32 GMT 2025","passed","Tue Apr 29 16:57:34 GMT 2025","Урок 5","realWords.spec.js","",""
"","463","PUT /todos/{id} (400)","chromium","Tue Apr 29 16:57:23 GMT 2025","passed","Tue Apr 29 16:57:23 GMT 2025","Challenge","api.spec.js","",""
"","247","GET /secret/note (401)","chromium","Tue Apr 29 16:57:32 GMT 2025","passed","Tue Apr 29 16:57:32 GMT 2025","Challenge","api.spec.js","",""
"","250","GET /challenger/guid (existing X-CHALLENGER)","chromium","Tue Apr 29 16:57:23 GMT 2025","passed","Tue Apr 29 16:57:24 GMT 2025","Challenge","api.spec.js","",""
"","480","PUT /challenger/database/guid (Update)","chromium","Tue Apr 29 16:57:29 GMT 2025","passed","Tue Apr 29 16:57:30 GMT 2025","Challenge","api.spec.js","",""
"","475","GET /secret/note (200)","chromium","Tue Apr 29 16:57:32 GMT 2025","passed","Tue Apr 29 16:57:33 GMT 2025","Challenge","api.spec.js","",""
"","13230","@Bug Изменить отображение цен товаров в евро","chromium","Tue Apr 29 16:56:55 GMT 2025","passed","Tue Apr 29 16:57:09 GMT 2025","","academybugs.spec.js","",""
"","242","GET /secret/note (403)","chromium","Tue Apr 29 16:57:32 GMT 2025","passed","Tue Apr 29 16:57:32 GMT 2025","Challenge","api.spec.js","",""
"","241","POST /todos/{id} (200)","chromium","Tue Apr 29 16:57:23 GMT 2025","passed","Tue Apr 29 16:57:24 GMT 2025","Challenge","api.spec.js","",""
"","241","POST /todos XML","chromium","Tue Apr 29 16:57:28 GMT 2025","passed","Tue Apr 29 16:57:28 GMT 2025","Challenge","api.spec.js","",""
"","240","POST /secret/note (403)","chromium","Tue Apr 29 16:57:34 GMT 2025","passed","Tue Apr 29 16:57:34 GMT 2025","Challenge","api.spec.js","",""
"","226","POST /todos (201) max out content","chromium","Tue Apr 29 16:57:22 GMT 2025","passed","Tue Apr 29 16:57:23 GMT 2025","Challenge","api.spec.js","",""
"","1748","Пользователь может оставить комментарий к статье","chromium","Tue Apr 29 16:57:30 GMT 2025","passed","Tue Apr 29 16:57:32 GMT 2025","Урок 5","realWords.spec.js","",""
"","9098","@Bug Изменить количество отображаемых товаров на странице","chromium","Tue Apr 29 16:56:55 GMT 2025","passed","Tue Apr 29 16:57:04 GMT 2025","","academybugs.spec.js","",""
"","263","TRACE /heartbeat (501)","chromium","Tue Apr 29 16:57:30 GMT 2025","passed","Tue Apr 29 16:57:31 GMT 2025","Challenge","api.spec.js","",""
"","9728","@Bug Перейти на страницу производителя товара","chromium","Tue Apr 29 16:57:09 GMT 2025","passed","Tue Apr 29 16:57:19 GMT 2025","","academybugs.spec.js","",""
"","229","HEAD /todos (200)","chromium","Tue Apr 29 16:57:21 GMT 2025","passed","Tue Apr 29 16:57:21 GMT 2025","Challenge","api.spec.js","",""
"","233","GET /todos (200) JSON","chromium","Tue Apr 29 16:57:27 GMT 2025","passed","Tue Apr 29 16:57:27 GMT 2025","Challenge","api.spec.js","",""
"","254","GET /todos/{id} (404)","chromium","Tue Apr 29 16:57:20 GMT 2025","passed","Tue Apr 29 16:57:21 GMT 2025","Challenge","api.spec.js","",""
"","260","PATCH /heartbeat (500)","chromium","Tue Apr 29 16:57:30 GMT 2025","passed","Tue Apr 29 16:57:30 GMT 2025","Challenge","api.spec.js","",""
"","481","GET /secret/note (Bearer)","chromium","Tue Apr 29 16:57:34 GMT 2025","passed","Tue Apr 29 16:57:34 GMT 2025","Challenge","api.spec.js","",""
"","469","DELETE /todos/{id} (200)","chromium","Tue Apr 29 16:57:26 GMT 2025","passed","Tue Apr 29 16:57:26 GMT 2025","Challenge","api.spec.js","",""
"","245","POST /todos JSON to XML","chromium","Tue Apr 29 16:57:30 GMT 2025","passed","Tue Apr 29 16:57:30 GMT 2025","Challenge","api.spec.js","",""
"","467","PUT /challenger/guid RESTORE","chromium","Tue Apr 29 16:57:24 GMT 2025","passed","Tue Apr 29 16:57:24 GMT 2025","Challenge","api.spec.js","",""
"","69","POST /todos XML to JSON","chromium","Tue Apr 29 16:57:30 GMT 2025","passed","Tue Apr 29 16:57:30 GMT 2025","Challenge","api.spec.js","",""
