"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","GET /todos (200) ?filter","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos (201) max out content","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","1","GET /todos (200)","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos XML","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /secret/note (401)","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /secret/token (201)","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","PUT /todos/{id} partial (200)","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos/ (400) doneStatus","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","PUT /challenger/guid CREATE","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","1","GET /todos (200) ANY","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","PUT /todos/{id} full (200)","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","155","Пользователь может оставить комментарий к статье","chromium","Thu May 08 20:00:04 GMT 2025","failed","Thu May 08 20:00:04 GMT 2025","Тесты для realworld","realWords.spec.js","",""
"","0","POST /secret/note (Bearer)","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","751","GET /challenges (200)","chromium","Thu May 08 19:59:56 GMT 2025","failed","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","PUT /todos/{id} no title (400)","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","PATCH /heartbeat (500)","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todos/{id} (200)","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todos (406)","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /secret/note (403)","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","PUT /challenger/guid RESTORE","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todos/{id} (404)","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos (415)","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todos (200) no accept","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos/{id} (200)","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos XML to JSON","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","DELETE /todos/{id} (200)","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","TRACE /heartbeat (501)","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","7530","@Bug Перейти на страницу производителя товара","chromium","Thu May 08 19:59:38 GMT 2025","passed","Thu May 08 19:59:45 GMT 2025","Карточка товара","academybugs.spec.js","",""
"","0","POST /secret/note (401)","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todos (200) JSON","chromium","Thu May 08 19:59:56 GMT 2025","skipped","Thu May 08 19:59:56 GMT 2025","Challenge","api.spec.js","",""
