"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33","POST /todos (400) title too long","chromium","Mon Apr 28 18:54:21 GMT 2025","passed","Mon Apr 28 18:54:21 GMT 2025","Challenge","api.spec.js","",""
"","31","DELETE /heartbeat (405)","chromium","Mon Apr 28 18:54:25 GMT 2025","passed","Mon Apr 28 18:54:25 GMT 2025","Challenge","api.spec.js","",""
"","44","POST /secret/note (Bearer)","chromium","Mon Apr 28 18:54:26 GMT 2025","passed","Mon Apr 28 18:54:26 GMT 2025","Challenge","api.spec.js","",""
"","60","POST /todos/{id} (404)","chromium","Mon Apr 28 18:54:21 GMT 2025","passed","Mon Apr 28 18:54:21 GMT 2025","Challenge","api.spec.js","",""
"","322","DELETE /todos/{id} (200) all","chromium","Mon Apr 28 18:54:26 GMT 2025","passed","Mon Apr 28 18:54:26 GMT 2025","Challenge","api.spec.js","",""
"","32","POST /todos/ (400) doneStatus","chromium","Mon Apr 28 18:54:21 GMT 2025","passed","Mon Apr 28 18:54:21 GMT 2025","Challenge","api.spec.js","",""
"","43","POST /todos (413) content too long","chromium","Mon Apr 28 18:54:21 GMT 2025","passed","Mon Apr 28 18:54:21 GMT 2025","Challenge","api.spec.js","",""
"","3833","@Bug Изменить количество отображаемых товаров на странице","chromium","Mon Apr 28 18:54:03 GMT 2025","passed","Mon Apr 28 18:54:07 GMT 2025","","academybugs.spec.js","",""
"","33","GET /todos/{id} (200)","chromium","Mon Apr 28 18:54:21 GMT 2025","passed","Mon Apr 28 18:54:21 GMT 2025","Challenge","api.spec.js","",""
"","32","GET /todos (200) XML pref","chromium","Mon Apr 28 18:54:22 GMT 2025","passed","Mon Apr 28 18:54:22 GMT 2025","Challenge","api.spec.js","",""
"","4818","@Bug Изменить отображение цен товаров в евро","chromium","Mon Apr 28 18:54:03 GMT 2025","passed","Mon Apr 28 18:54:08 GMT 2025","","academybugs.spec.js","",""
"","8893","@Bug Отфильтровать товары по ценовому диапазону ""$15.00 - $19.99""","chromium","Mon Apr 28 18:54:20 GMT 2025","passed","Mon Apr 28 18:54:28 GMT 2025","","academybugs.spec.js","",""
"","29","PUT /todos/{id} full (200)","chromium","Mon Apr 28 18:54:21 GMT 2025","passed","Mon Apr 28 18:54:21 GMT 2025","Challenge","api.spec.js","",""
"","83","GET /todos (200) ?filter","chromium","Mon Apr 28 18:54:21 GMT 2025","passed","Mon Apr 28 18:54:21 GMT 2025","Challenge","api.spec.js","",""
"","32","GET /heartbeat (204)","chromium","Mon Apr 28 18:54:25 GMT 2025","passed","Mon Apr 28 18:54:25 GMT 2025","Challenge","api.spec.js","",""
"","17","POST /heartbeat as DELETE (405)","chromium","Mon Apr 28 18:54:25 GMT 2025","passed","Mon Apr 28 18:54:25 GMT 2025","Challenge","api.spec.js","",""
"","27","GET /challenger/database/guid (200)","chromium","Mon Apr 28 18:54:25 GMT 2025","passed","Mon Apr 28 18:54:25 GMT 2025","Challenge","api.spec.js","",""
"","59","PUT /challenger/guid CREATE","chromium","Mon Apr 28 18:54:24 GMT 2025","failed","Mon Apr 28 18:54:24 GMT 2025","Challenge","api.spec.js","",""
"","29","GET /todos/{id} (404)","chromium","Mon Apr 28 18:54:21 GMT 2025","passed","Mon Apr 28 18:54:21 GMT 2025","Challenge","api.spec.js","",""
"","50","GET /secret/note (Bearer)","chromium","Mon Apr 28 18:54:26 GMT 2025","passed","Mon Apr 28 18:54:26 GMT 2025","Challenge","api.spec.js","",""
"","56","POST /secret/note (200)","chromium","Mon Apr 28 18:54:26 GMT 2025","passed","Mon Apr 28 18:54:26 GMT 2025","Challenge","api.spec.js","",""
"","35","POST /secret/token (401)","chromium","Mon Apr 28 18:54:26 GMT 2025","passed","Mon Apr 28 18:54:26 GMT 2025","Challenge","api.spec.js","",""
"","1116","Пользователь может изменить пароль","chromium","Mon Apr 28 18:55:31 GMT 2025","passed","Mon Apr 28 18:55:32 GMT 2025","Урок 5","realWords.spec.js","",""
"","26","GET /todo (404) not plural","chromium","Mon Apr 28 18:54:21 GMT 2025","passed","Mon Apr 28 18:54:21 GMT 2025","Challenge","api.spec.js","",""
"","59","PUT /todos/{id} (400)","chromium","Mon Apr 28 18:54:21 GMT 2025","passed","Mon Apr 28 18:54:21 GMT 2025","Challenge","api.spec.js","",""
