"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16571","@Bug Перейти на детальную страницу товара в категории ""hot item""","chromium","Tue Apr 29 16:56:54 GMT 2025","passed","Tue Apr 29 16:57:10 GMT 2025","","academybugs.spec.js","",""
"","166","POST /secret/note (403)","chromium","Tue Apr 29 16:57:23 GMT 2025","passed","Tue Apr 29 16:57:23 GMT 2025","Challenge","api.spec.js","",""
"","164","GET /challenger/guid (existing X-CHALLENGER)","chromium","Tue Apr 29 16:57:19 GMT 2025","passed","Tue Apr 29 16:57:19 GMT 2025","Challenge","api.spec.js","",""
"","168","POST /todos JSON","chromium","Tue Apr 29 16:57:18 GMT 2025","passed","Tue Apr 29 16:57:18 GMT 2025","Challenge","api.spec.js","",""
"","190","POST /todos XML","chromium","Tue Apr 29 16:57:18 GMT 2025","passed","Tue Apr 29 16:57:18 GMT 2025","Challenge","api.spec.js","",""
"","359","PUT /todos/{id} (400)","chromium","Tue Apr 29 16:57:15 GMT 2025","passed","Tue Apr 29 16:57:15 GMT 2025","Challenge","api.spec.js","",""
"","162","POST /todos (400) title too long","chromium","Tue Apr 29 16:57:14 GMT 2025","passed","Tue Apr 29 16:57:14 GMT 2025","Challenge","api.spec.js","",""
"","179","GET /todos (200) XML","chromium","Tue Apr 29 16:57:17 GMT 2025","passed","Tue Apr 29 16:57:17 GMT 2025","Challenge","api.spec.js","",""
"","196","GET /todo (404) not plural","chromium","Tue Apr 29 16:57:12 GMT 2025","passed","Tue Apr 29 16:57:12 GMT 2025","Challenge","api.spec.js","",""
"","176","GET /todos/{id} (404)","chromium","Tue Apr 29 16:57:13 GMT 2025","passed","Tue Apr 29 16:57:13 GMT 2025","Challenge","api.spec.js","",""
"","350","POST /todos/{id} (404)","chromium","Tue Apr 29 16:57:15 GMT 2025","passed","Tue Apr 29 16:57:15 GMT 2025","Challenge","api.spec.js","",""
"","166","GET /todos (200) JSON","chromium","Tue Apr 29 16:57:17 GMT 2025","passed","Tue Apr 29 16:57:17 GMT 2025","Challenge","api.spec.js","",""
"","179","POST /heartbeat as PATCH (500)","chromium","Tue Apr 29 16:57:21 GMT 2025","passed","Tue Apr 29 16:57:21 GMT 2025","Challenge","api.spec.js","",""
"","333","PUT /todos/{id} partial (200)","chromium","Tue Apr 29 16:57:16 GMT 2025","passed","Tue Apr 29 16:57:16 GMT 2025","Challenge","api.spec.js","",""
"","180","POST /secret/token (201)","chromium","Tue Apr 29 16:57:22 GMT 2025","passed","Tue Apr 29 16:57:22 GMT 2025","Challenge","api.spec.js","",""
"","168","POST /todos JSON to XML","chromium","Tue Apr 29 16:57:20 GMT 2025","passed","Tue Apr 29 16:57:20 GMT 2025","Challenge","api.spec.js","",""
"","194","GET /todos/{id} (200)","chromium","Tue Apr 29 16:57:12 GMT 2025","passed","Tue Apr 29 16:57:13 GMT 2025","Challenge","api.spec.js","",""
"","2527","DELETE /todos/{id} (200) all","chromium","Tue Apr 29 16:57:24 GMT 2025","passed","Tue Apr 29 16:57:26 GMT 2025","Challenge","api.spec.js","",""
"","173","POST /todos (201) max out content","chromium","Tue Apr 29 16:57:14 GMT 2025","passed","Tue Apr 29 16:57:14 GMT 2025","Challenge","api.spec.js","",""
"","180","POST /todos/{id} (200)","chromium","Tue Apr 29 16:57:15 GMT 2025","passed","Tue Apr 29 16:57:15 GMT 2025","Challenge","api.spec.js","",""
"","1278","Пользователь может оставить комментарий к статье","chromium","Tue Apr 29 16:57:21 GMT 2025","passed","Tue Apr 29 16:57:22 GMT 2025","Урок 5","realWords.spec.js","",""
"","182","POST /secret/note (401)","chromium","Tue Apr 29 16:57:23 GMT 2025","passed","Tue Apr 29 16:57:23 GMT 2025","Challenge","api.spec.js","",""
"","4018","@Bug Изменить количество отображаемых товаров на странице","chromium","Tue Apr 29 16:56:50 GMT 2025","passed","Tue Apr 29 16:56:54 GMT 2025","","academybugs.spec.js","",""
"","161","GET /todos (200) no accept","chromium","Tue Apr 29 16:57:18 GMT 2025","passed","Tue Apr 29 16:57:18 GMT 2025","Challenge","api.spec.js","",""
"","1638","Пользователь может опубликовать статью","chromium","Tue Apr 29 16:57:19 GMT 2025","passed","Tue Apr 29 16:57:21 GMT 2025","Урок 5","realWords.spec.js","",""
"","177","GET /secret/note (403)","chromium","Tue Apr 29 16:57:22 GMT 2025","passed","Tue Apr 29 16:57:22 GMT 2025","Challenge","api.spec.js","",""
"","177","DELETE /heartbeat (405)","chromium","Tue Apr 29 16:57:20 GMT 2025","passed","Tue Apr 29 16:57:20 GMT 2025","Challenge","api.spec.js","",""
"","337","GET /secret/note (200)","chromium","Tue Apr 29 16:57:22 GMT 2025","passed","Tue Apr 29 16:57:22 GMT 2025","Challenge","api.spec.js","",""
"","159","GET /secret/note (401)","chromium","Tue Apr 29 16:57:22 GMT 2025","passed","Tue Apr 29 16:57:22 GMT 2025","Challenge","api.spec.js","",""
"","1144","Пользователь может изменить пароль","chromium","Tue Apr 29 16:57:22 GMT 2025","passed","Tue Apr 29 16:57:24 GMT 2025","Урок 5","realWords.spec.js","",""
"","326","PUT /todos/{id} no amend id (400)","chromium","Tue Apr 29 16:57:16 GMT 2025","passed","Tue Apr 29 16:57:17 GMT 2025","Challenge","api.spec.js","",""
"","352","POST /secret/note (Bearer)","chromium","Tue Apr 29 16:57:24 GMT 2025","passed","Tue Apr 29 16:57:24 GMT 2025","Challenge","api.spec.js","",""
"","160","GET /todos (200) ANY","chromium","Tue Apr 29 16:57:17 GMT 2025","passed","Tue Apr 29 16:57:17 GMT 2025","Challenge","api.spec.js","",""
"","5931","@Bug Изменить отображение цен товаров в евро","chromium","Tue Apr 29 16:56:50 GMT 2025","passed","Tue Apr 29 16:56:56 GMT 2025","","academybugs.spec.js","",""
"","177","POST /todos/ (201)","chromium","Tue Apr 29 16:57:13 GMT 2025","passed","Tue Apr 29 16:57:13 GMT 2025","Challenge","api.spec.js","",""
"","179","POST /todos (400) description too long","chromium","Tue Apr 29 16:57:14 GMT 2025","passed","Tue Apr 29 16:57:14 GMT 2025","Challenge","api.spec.js","",""
"","171","GET /challenger/database/guid (200)","chromium","Tue Apr 29 16:57:20 GMT 2025","passed","Tue Apr 29 16:57:20 GMT 2025","Challenge","api.spec.js","",""
