"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","88","POST /todos (400) description too long","chromium","Mon Apr 28 20:19:28 GMT 2025","passed","Mon Apr 28 20:19:28 GMT 2025","Challenge","api.spec.js","",""
"","103","POST /todos (201) max out content","chromium","Mon Apr 28 20:19:28 GMT 2025","passed","Mon Apr 28 20:19:28 GMT 2025","Challenge","api.spec.js","",""
"","173","PUT /todos/{id} no title (400)","chromium","Mon Apr 28 20:19:29 GMT 2025","passed","Mon Apr 28 20:19:30 GMT 2025","Challenge","api.spec.js","",""
"","92","GET /todos (200) ANY","chromium","Mon Apr 28 20:19:30 GMT 2025","passed","Mon Apr 28 20:19:30 GMT 2025","Challenge","api.spec.js","",""
"","109","POST /todos/ (400) doneStatus","chromium","Mon Apr 28 20:19:28 GMT 2025","passed","Mon Apr 28 20:19:28 GMT 2025","Challenge","api.spec.js","",""
"","84","POST /todos XML","chromium","Mon Apr 28 20:19:30 GMT 2025","passed","Mon Apr 28 20:19:31 GMT 2025","Challenge","api.spec.js","",""
"","214","GET /todos (200) ?filter","chromium","Mon Apr 28 20:19:28 GMT 2025","passed","Mon Apr 28 20:19:28 GMT 2025","Challenge","api.spec.js","",""
"","172","POST /secret/note (200)","chromium","Mon Apr 28 20:19:36 GMT 2025","passed","Mon Apr 28 20:19:37 GMT 2025","Challenge","api.spec.js","",""
"","86","GET /secret/note (403)","chromium","Mon Apr 28 20:19:36 GMT 2025","passed","Mon Apr 28 20:19:36 GMT 2025","Challenge","api.spec.js","",""
"","123","GET /todos (200)","chromium","Mon Apr 28 20:19:27 GMT 2025","passed","Mon Apr 28 20:19:27 GMT 2025","Challenge","api.spec.js","",""
"","87","GET /todos (200) XML","chromium","Mon Apr 28 20:19:30 GMT 2025","passed","Mon Apr 28 20:19:30 GMT 2025","Challenge","api.spec.js","",""
"","90","PUT /todos/{id} full (200)","chromium","Mon Apr 28 20:19:29 GMT 2025","passed","Mon Apr 28 20:19:29 GMT 2025","Challenge","api.spec.js","",""
"","87","POST /todos JSON","chromium","Mon Apr 28 20:19:31 GMT 2025","passed","Mon Apr 28 20:19:31 GMT 2025","Challenge","api.spec.js","",""
"","133","GET /challenges (200)","chromium","Mon Apr 28 20:19:27 GMT 2025","passed","Mon Apr 28 20:19:27 GMT 2025","Challenge","api.spec.js","",""
"","87","POST /heartbeat as PATCH (500)","chromium","Mon Apr 28 20:19:36 GMT 2025","passed","Mon Apr 28 20:19:36 GMT 2025","Challenge","api.spec.js","",""
"","91","POST /todos (400) title too long","chromium","Mon Apr 28 20:19:28 GMT 2025","passed","Mon Apr 28 20:19:28 GMT 2025","Challenge","api.spec.js","",""
"","90","GET /heartbeat (204)","chromium","Mon Apr 28 20:19:36 GMT 2025","passed","Mon Apr 28 20:19:36 GMT 2025","Challenge","api.spec.js","",""
"","89","HEAD /todos (200)","chromium","Mon Apr 28 20:19:28 GMT 2025","passed","Mon Apr 28 20:19:28 GMT 2025","Challenge","api.spec.js","",""
"","173","GET /secret/note (200)","chromium","Mon Apr 28 20:19:36 GMT 2025","passed","Mon Apr 28 20:19:36 GMT 2025","Challenge","api.spec.js","",""
"","91","POST /todos JSON to XML","chromium","Mon Apr 28 20:19:35 GMT 2025","passed","Mon Apr 28 20:19:35 GMT 2025","Challenge","api.spec.js","",""
"","2025","POST /todos (201) all","chromium","Mon Apr 28 20:19:38 GMT 2025","passed","Mon Apr 28 20:19:40 GMT 2025","Challenge","api.spec.js","",""
"","196","PUT /challenger/guid CREATE","chromium","Mon Apr 28 20:19:33 GMT 2025","failed","Mon Apr 28 20:19:34 GMT 2025","Challenge","api.spec.js","",""
"","91","GET /todos (200) no accept","chromium","Mon Apr 28 20:19:30 GMT 2025","passed","Mon Apr 28 20:19:30 GMT 2025","Challenge","api.spec.js","",""
"","107","GET /todo (404) not plural","chromium","Mon Apr 28 20:19:27 GMT 2025","passed","Mon Apr 28 20:19:27 GMT 2025","Challenge","api.spec.js","",""
"","98","GET /challenger/database/guid (200)","chromium","Mon Apr 28 20:19:35 GMT 2025","passed","Mon Apr 28 20:19:35 GMT 2025","Challenge","api.spec.js","",""
"","89","POST /todos/ (201)","chromium","Mon Apr 28 20:19:28 GMT 2025","passed","Mon Apr 28 20:19:28 GMT 2025","Challenge","api.spec.js","",""
"","88","PATCH /heartbeat (500)","chromium","Mon Apr 28 20:19:35 GMT 2025","passed","Mon Apr 28 20:19:35 GMT 2025","Challenge","api.spec.js","",""
"","117","POST /todos (413) content too long","chromium","Mon Apr 28 20:19:28 GMT 2025","passed","Mon Apr 28 20:19:29 GMT 2025","Challenge","api.spec.js","",""
"","93","POST /secret/token (401)","chromium","Mon Apr 28 20:19:36 GMT 2025","passed","Mon Apr 28 20:19:36 GMT 2025","Challenge","api.spec.js","",""
"","1243","Пользователь может оставить комментарий к статье","chromium","Mon Apr 28 20:19:34 GMT 2025","passed","Mon Apr 28 20:19:35 GMT 2025","Урок 5","realWords.spec.js","",""
"","182","PUT /challenger/database/guid (Update)","chromium","Mon Apr 28 20:19:35 GMT 2025","passed","Mon Apr 28 20:19:35 GMT 2025","Challenge","api.spec.js","",""
"","95","GET /challenger/guid (existing X-CHALLENGER)","chromium","Mon Apr 28 20:19:31 GMT 2025","passed","Mon Apr 28 20:19:31 GMT 2025","Challenge","api.spec.js","",""
"","180","PUT /todos/{id} (400)","chromium","Mon Apr 28 20:19:29 GMT 2025","passed","Mon Apr 28 20:19:29 GMT 2025","Challenge","api.spec.js","",""
"","85","POST /secret/note (403)","chromium","Mon Apr 28 20:19:37 GMT 2025","passed","Mon Apr 28 20:19:37 GMT 2025","Challenge","api.spec.js","",""
