"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","80","POST /todos XML to JSON","chromium","Tue Apr 29 17:08:34 GMT 2025","passed","Tue Apr 29 17:08:34 GMT 2025","Challenge","api.spec.js","",""
"","309","POST /secret/token (201)","chromium","Tue Apr 29 17:08:36 GMT 2025","passed","Tue Apr 29 17:08:37 GMT 2025","Challenge","api.spec.js","",""
"","602","PUT /todos/{id} no amend id (400)","chromium","Tue Apr 29 17:08:31 GMT 2025","passed","Tue Apr 29 17:08:31 GMT 2025","Challenge","api.spec.js","",""
"","304","POST /todos (413) content too long","chromium","Tue Apr 29 17:08:27 GMT 2025","passed","Tue Apr 29 17:08:27 GMT 2025","Challenge","api.spec.js","",""
"","307","GET /todos (406)","chromium","Tue Apr 29 17:08:34 GMT 2025","passed","Tue Apr 29 17:08:34 GMT 2025","Challenge","api.spec.js","",""
"","596","PUT /challenger/database/guid (Update)","chromium","Tue Apr 29 17:08:33 GMT 2025","passed","Tue Apr 29 17:08:34 GMT 2025","Challenge","api.spec.js","",""
"","10617","@Bug Перейти на детальную страницу товара в категории ""hot item""","chromium","Tue Apr 29 17:08:12 GMT 2025","passed","Tue Apr 29 17:08:22 GMT 2025","","academybugs.spec.js","",""
"","312","HEAD /todos (200)","chromium","Tue Apr 29 17:08:25 GMT 2025","passed","Tue Apr 29 17:08:26 GMT 2025","Challenge","api.spec.js","",""
"","299","PUT /todos/{id} full (200)","chromium","Tue Apr 29 17:08:29 GMT 2025","passed","Tue Apr 29 17:08:30 GMT 2025","Challenge","api.spec.js","",""
"","602","POST /secret/note (200)","chromium","Tue Apr 29 17:08:38 GMT 2025","passed","Tue Apr 29 17:08:39 GMT 2025","Challenge","api.spec.js","",""
"","307","GET /todos/{id} (200)","chromium","Tue Apr 29 17:08:24 GMT 2025","passed","Tue Apr 29 17:08:24 GMT 2025","Challenge","api.spec.js","",""
"","300","DELETE /heartbeat (405)","chromium","Tue Apr 29 17:08:34 GMT 2025","passed","Tue Apr 29 17:08:35 GMT 2025","Challenge","api.spec.js","",""
"","307","GET /todos (200) JSON","chromium","Tue Apr 29 17:08:32 GMT 2025","passed","Tue Apr 29 17:08:33 GMT 2025","Challenge","api.spec.js","",""
"","595","PUT /challenger/guid CREATE","chromium","Tue Apr 29 17:08:32 GMT 2025","passed","Tue Apr 29 17:08:33 GMT 2025","Challenge","api.spec.js","",""
"","318","GET /todo (404) not plural","chromium","Tue Apr 29 17:08:24 GMT 2025","passed","Tue Apr 29 17:08:24 GMT 2025","Challenge","api.spec.js","",""
"","306","GET /heartbeat (204)","chromium","Tue Apr 29 17:08:35 GMT 2025","passed","Tue Apr 29 17:08:35 GMT 2025","Challenge","api.spec.js","",""
"","309","GET /challenger/guid (existing X-CHALLENGER)","chromium","Tue Apr 29 17:08:31 GMT 2025","passed","Tue Apr 29 17:08:32 GMT 2025","Challenge","api.spec.js","",""
"","301","POST /heartbeat as Trace (501)","chromium","Tue Apr 29 17:08:36 GMT 2025","passed","Tue Apr 29 17:08:36 GMT 2025","Challenge","api.spec.js","",""
"","602","POST /secret/note (Bearer)","chromium","Tue Apr 29 17:08:40 GMT 2025","passed","Tue Apr 29 17:08:40 GMT 2025","Challenge","api.spec.js","",""
"","604","DELETE /todos/{id} (200)","chromium","Tue Apr 29 17:08:31 GMT 2025","passed","Tue Apr 29 17:08:32 GMT 2025","Challenge","api.spec.js","",""
"","608","PUT /todos/{id} partial (200)","chromium","Tue Apr 29 17:08:30 GMT 2025","passed","Tue Apr 29 17:08:30 GMT 2025","Challenge","api.spec.js","",""
"","6400","@Bug Изменить отображение цен товаров в евро","chromium","Tue Apr 29 17:08:06 GMT 2025","passed","Tue Apr 29 17:08:13 GMT 2025","","academybugs.spec.js","",""
"","301","GET /secret/note (401)","chromium","Tue Apr 29 17:08:37 GMT 2025","passed","Tue Apr 29 17:08:37 GMT 2025","Challenge","api.spec.js","",""
"","302","POST /todos (201) max out content","chromium","Tue Apr 29 17:08:27 GMT 2025","passed","Tue Apr 29 17:08:27 GMT 2025","Challenge","api.spec.js","",""
"","306","GET /todos (200) XML pref","chromium","Tue Apr 29 17:08:33 GMT 2025","passed","Tue Apr 29 17:08:33 GMT 2025","Challenge","api.spec.js","",""
"","603","POST /todos/{id} (404)","chromium","Tue Apr 29 17:08:29 GMT 2025","passed","Tue Apr 29 17:08:29 GMT 2025","Challenge","api.spec.js","",""
"","309","POST /todos/ (201)","chromium","Tue Apr 29 17:08:26 GMT 2025","passed","Tue Apr 29 17:08:26 GMT 2025","Challenge","api.spec.js","",""
"","79","POST /heartbeat as DELETE (405)","chromium","Tue Apr 29 17:08:35 GMT 2025","passed","Tue Apr 29 17:08:36 GMT 2025","Challenge","api.spec.js","",""
"","6601","POST /todos (201) all","chromium","Tue Apr 29 17:08:45 GMT 2025","passed","Tue Apr 29 17:08:52 GMT 2025","Challenge","api.spec.js","",""
"","303","TRACE /heartbeat (501)","chromium","Tue Apr 29 17:08:35 GMT 2025","passed","Tue Apr 29 17:08:35 GMT 2025","Challenge","api.spec.js","",""
"","304","GET /todos (200) no accept","chromium","Tue Apr 29 17:08:33 GMT 2025","passed","Tue Apr 29 17:08:34 GMT 2025","Challenge","api.spec.js","",""
"","300","POST /todos XML","chromium","Tue Apr 29 17:08:34 GMT 2025","passed","Tue Apr 29 17:08:34 GMT 2025","Challenge","api.spec.js","",""
"","302","POST /todos/{id} (200)","chromium","Tue Apr 29 17:08:28 GMT 2025","passed","Tue Apr 29 17:08:29 GMT 2025","Challenge","api.spec.js","",""
"","303","POST /heartbeat as PATCH (500)","chromium","Tue Apr 29 17:08:36 GMT 2025","passed","Tue Apr 29 17:08:36 GMT 2025","Challenge","api.spec.js","",""
"","5349","@Bug Изменить количество отображаемых товаров на странице","chromium","Tue Apr 29 17:08:06 GMT 2025","passed","Tue Apr 29 17:08:12 GMT 2025","","academybugs.spec.js","",""
"","305","GET /challenger/database/guid (200)","chromium","Tue Apr 29 17:08:33 GMT 2025","passed","Tue Apr 29 17:08:33 GMT 2025","Challenge","api.spec.js","",""
"","1465","Пользователь может изменить пароль","chromium","Tue Apr 29 17:08:38 GMT 2025","passed","Tue Apr 29 17:08:39 GMT 2025","Урок 5","realWords.spec.js","",""
"","305","POST /todos JSON to XML","chromium","Tue Apr 29 17:08:34 GMT 2025","passed","Tue Apr 29 17:08:34 GMT 2025","Challenge","api.spec.js","",""
"","4476","DELETE /todos/{id} (200) all","chromium","Tue Apr 29 17:08:40 GMT 2025","passed","Tue Apr 29 17:08:45 GMT 2025","Challenge","api.spec.js","",""
"","300","POST /todos (400) extra","chromium","Tue Apr 29 17:08:27 GMT 2025","passed","Tue Apr 29 17:08:28 GMT 2025","Challenge","api.spec.js","",""
"","302","POST /todos (400) title too long","chromium","Tue Apr 29 17:08:26 GMT 2025","passed","Tue Apr 29 17:08:27 GMT 2025","Challenge","api.spec.js","",""
"","1667","Пользователь может опубликовать статью","chromium","Tue Apr 29 17:08:34 GMT 2025","passed","Tue Apr 29 17:08:36 GMT 2025","Урок 5","realWords.spec.js","",""
"","307","GET /todos (200) XML","chromium","Tue Apr 29 17:08:32 GMT 2025","passed","Tue Apr 29 17:08:32 GMT 2025","Challenge","api.spec.js","",""
"","606","PUT /todos/{id} no title (400)","chromium","Tue Apr 29 17:08:30 GMT 2025","passed","Tue Apr 29 17:08:31 GMT 2025","Challenge","api.spec.js","",""
"","307","GET /todos (200)","chromium","Tue Apr 29 17:08:23 GMT 2025","passed","Tue Apr 29 17:08:24 GMT 2025","Challenge","api.spec.js","",""
"","7981","@Bug Отфильтровать товары по ценовому диапазону ""$15.00 - $19.99""","chromium","Tue Apr 29 17:08:22 GMT 2025","passed","Tue Apr 29 17:08:30 GMT 2025","","academybugs.spec.js","",""
"","302","PATCH /heartbeat (500)","chromium","Tue Apr 29 17:08:35 GMT 2025","passed","Tue Apr 29 17:08:35 GMT 2025","Challenge","api.spec.js","",""
"","305","POST /todos/ (400) doneStatus","chromium","Tue Apr 29 17:08:26 GMT 2025","passed","Tue Apr 29 17:08:26 GMT 2025","Challenge","api.spec.js","",""
"","386","GET /challenges (200)","chromium","Tue Apr 29 17:08:23 GMT 2025","passed","Tue Apr 29 17:08:23 GMT 2025","Challenge","api.spec.js","",""
"","604","PUT /challenger/guid RESTORE","chromium","Tue Apr 29 17:08:32 GMT 2025","passed","Tue Apr 29 17:08:32 GMT 2025","Challenge","api.spec.js","",""
